ZCTA,population,median_income,pct_bachelors,unemployment,rent_burden,pct_seniors,score_income,score_education,score_employment,score_housing,score_seniors,overall_score,cluster,cluster_name,z_score,income_quintile
01603,21034,63646.0,24.2,8.4,45.9,12.4,18.663788145565867,22.29437229437229,62.33183856502242,54.1,80.68535825545172,41.594443648534195,3,Needs Improvement,-1.3473476909913944,Lowest 20%
01604,39988,72911.0,31.2,5.1,36.3,14.8,22.762583944576672,29.870129870129862,77.13004484304933,63.7,76.94704049844238,49.01889147213074,3,Needs Improvement,-0.6737548475632773,Lowest 20%
01605,31086,54805.0,32.0,7.8,46.9,13.9,14.752568106812008,30.735930735930733,65.02242152466367,53.1,78.34890965732087,42.831499981350504,3,Needs Improvement,-1.2351141198894235,Lowest 20%
01606,22269,92537.0,42.3,2.9,33.1,14.4,31.44504118703604,41.88311688311688,86.99551569506727,66.9,77.57009345794394,56.86815200234608,1,Moderate-High,0.03837969024732267,Low 20%
01607,8755,66365.0,29.5,10.9,32.1,12.8,19.866661947779615,28.030303030303028,51.12107623318386,67.9,80.06230529595017,43.78468702075245,3,Needs Improvement,-1.1486349656890293,Lowest 20%
01608,4951,45962.0,28.6,7.0,47.6,5.4,10.840463276736182,27.056277056277057,68.60986547085201,52.400000000000006,91.58878504672897,42.835036682096614,3,Needs Improvement,-1.2347932480389465,Lowest 20%
01609,23184,61411.0,48.5,6.9,51.2,13.8,17.675033843268064,48.59307359307359,69.05829596412556,48.8,78.50467289719627,47.98915334163016,3,Needs Improvement,-0.7671792006991092,Lowest 20%
01610,28719,43757.0,18.3,7.4,51.0,8.9,9.86498084426788,15.909090909090908,66.81614349775785,49.0,86.13707165109035,38.220453803000304,3,Needs Improvement,-1.6534573799203995,Lowest 20%
01611,2401,118389.0,27.6,2.9,28.9,9.4,42.881853814777784,25.97402597402597,86.99551569506727,71.1,85.35825545171339,57.36889863138573,1,Moderate-High,0.08381059012109546,High 20%
01612,4996,133750.0,53.8,3.3,12.5,17.7,49.67749356314313,54.32900432900431,85.20179372197309,87.5,72.42990654205606,67.78497387163708,1,Moderate-High,1.0288227856601482,High 20%
01701,32270,127000.0,60.6,3.7,41.5,21.1,46.691322851505475,61.68831168831168,83.40807174887892,58.5,67.13395638629284,62.18991862335936,1,Moderate-High,0.5212040019646458,High 20%
01702,39761,78784.0,39.3,4.9,44.8,11.5,25.360773661531926,38.63636363636363,78.0269058295964,55.2,82.08722741433021,50.853388231826194,3,Needs Improvement,-0.5073177039556965,Low 20%
01718,528,125972.0,70.2,0.0,0.0,11.7,46.23654011201458,72.07792207792208,100.0,100.0,81.77570093457943,77.7561856409421,0,High Performing,1.9334741547173102,High 20%
01719,5468,151000.0,77.8,5.6,48.9,13.9,57.30881871510605,80.3030303030303,74.88789237668162,51.1,78.34890965732087,67.4354316956025,0,High Performing,0.9971101096676156,Highest 20%
01720,23322,154101.0,77.8,5.3,41.9,16.3,58.68068765981543,80.3030303030303,76.23318385650224,58.099999999999994,74.61059190031153,69.07362545204303,0,High Performing,1.1457374038052177,Highest 20%
01721,18694,127106.0,59.5,5.1,37.0,17.3,46.73821679156971,60.497835497835496,77.13004484304933,63.0,73.05295950155764,62.14031799111694,1,Moderate-High,0.5167039190356744,High 20%
01730,14478,158286.0,69.4,5.4,34.0,18.0,60.53211350103078,71.21212121212122,75.7847533632287,66.0,71.96261682242991,68.48927103317673,0,High Performing,1.0927210766754167,Highest 20%
01731,1745,101194.0,39.8,1.1,58.0,0.0,35.274860424168956,39.17748917748917,95.06726457399103,42.0,100.0,56.026540315212735,1,Moderate-High,-0.03797664262321602,Middle 20%
01740,5698,198475.0,80.8,5.8,0.0,14.6,78.31155272029092,83.54978354978356,73.99103139013454,100.0,77.25856697819314,82.98939704336483,0,High Performing,2.408264177163823,Highest 20%
01742,18337,211435.0,79.1,4.0,38.4,20.6,84.04500048663522,81.70995670995671,82.0627802690583,61.6,67.91277258566979,76.96257261152662,0,High Performing,1.861472563519297,Highest 20%
01745,660,180833.0,80.0,0.0,0.0,13.0,70.50680846922253,82.68398268398268,100.0,100.0,79.75077881619937,86.27277566992124,0,High Performing,2.7061530434690173,Highest 20%
01746,14964,154684.0,65.7,5.0,40.8,19.3,58.93860433016873,67.20779220779221,77.57847533632287,59.20000000000001,69.93769470404985,65.88606367215979,0,High Performing,0.8565416475780246,Highest 20%
01747,6024,115216.0,48.4,3.1,48.6,19.2,41.4781323824776,48.48484848484848,86.09865470852017,51.4,70.09345794392523,56.99982195292808,1,Moderate-High,0.05032562057290017,Middle 20%
01748,19050,204418.0,75.8,2.2,50.1,12.6,80.94071013351501,78.13852813852814,90.13452914798206,49.9,80.37383177570094,75.8140985751773,0,High Performing,1.7572757383642699,Highest 20%
01749,19959,107202.0,47.3,4.5,29.7,18.5,37.93277355535697,47.29437229437229,79.82062780269058,70.3,71.18380062305296,58.44929208527573,1,Moderate-High,0.18183071443444182,Middle 20%
01752,41398,95047.0,40.6,5.6,45.6,14.7,32.555454296104266,40.04329004329004,74.88789237668162,54.400000000000006,77.10280373831775,51.71754493401667,3,Needs Improvement,-0.42891594479107054,Low 20%
01754,10663,119549.0,64.2,4.9,37.4,15.5,43.39503278151848,65.58441558441558,78.0269058295964,62.6,75.85669781931465,62.95591303933426,0,High Performing,0.5906998579482695,High 20%
01756,6266,129837.0,53.7,1.3,38.5,14.9,47.94639934171526,54.220779220779214,94.17040358744394,61.5,76.79127725856698,64.35500308396911,1,Moderate-High,0.7176341517529006,High 20%
01757,30473,92951.0,33.9,4.7,37.4,18.3,31.628192990683146,32.79220779220779,78.9237668161435,62.6,71.49532710280374,51.559386269231815,1,Moderate-High,-0.44326509872904224,Low 20%
01760,36520,134644.0,69.5,3.0,31.3,18.9,50.07299528406225,71.32034632034632,86.54708520179372,68.7,70.56074766355141,68.45382720781603,0,High Performing,1.0895053887651582,High 20%
01770,4404,247500.0,81.2,6.3,13.0,15.2,100.0,83.982683982684,71.74887892376681,87.0,76.32398753894081,85.37784553431844,0,High Performing,2.6249593238776,Highest 20%
01772,9781,196680.0,75.4,4.4,27.2,13.0,77.51745250882578,77.7056277056277,80.26905829596411,72.8,79.75077881619937,77.39465959442613,0,High Performing,1.9006742262334628,Highest 20%
01773,5257,197292.0,87.8,0.8,41.8,27.1,77.7881986533476,91.12554112554112,96.41255605381166,58.20000000000001,57.78816199376947,78.92976235486147,0,High Performing,2.039948453478969,Highest 20%
01775,7109,177862.0,76.6,4.1,34.8,18.5,69.19245096044098,79.004329004329,81.61434977578477,65.2,71.18380062305296,73.53044500865475,0,High Performing,1.5500882497015074,Highest 20%
01776,19067,234634.0,84.4,5.0,39.4,15.6,94.30813742578813,87.44588744588745,77.57847533632287,60.6,75.70093457943925,80.6442947431274,0,High Performing,2.195501670903588,Highest 20%
01778,13915,219531.0,77.7,3.5,30.7,19.6,87.62663575795648,80.1948051948052,84.30493273542601,69.3,69.47040498442367,79.62338728371799,0,High Performing,2.1028784920760697,Highest 20%
01801,41205,107754.0,47.3,7.4,41.8,15.6,38.176975960219785,47.29437229437229,66.81614349775785,58.20000000000001,75.70093457943925,53.941159221143515,3,Needs Improvement,-0.22717559911946641,Middle 20%
01803,26068,142421.0,58.2,3.6,44.5,21.6,53.513506339529826,59.09090909090909,83.85650224215246,55.50000000000001,66.35514018691589,62.65791832473181,0,High Performing,0.5636638935365241,Highest 20%
01810,35608,167591.0,75.2,5.1,33.7,16.3,64.64860512648092,77.4891774891775,77.13004484304933,66.3,74.61059190031153,71.68151381255562,0,High Performing,1.3823415227698264,Highest 20%
01821,30203,142564.0,41.7,3.0,34.5,19.0,53.576768919050444,41.23376623376623,86.54708520179372,65.5,70.40498442367601,61.152549270930514,1,Moderate-High,0.4270872961313982,Highest 20%
01824,26628,141337.0,56.9,5.5,50.8,18.2,53.033949443023864,57.683982683982684,75.33632286995515,49.2,71.65109034267913,59.75185664001059,0,High Performing,0.30000760556753936,Highest 20%
01826,32373,111451.0,35.3,4.7,45.9,17.9,39.812512718875254,34.307359307359306,78.9237668161435,54.1,72.11838006230529,52.34655937601787,1,Moderate-High,-0.37184777802473845,Middle 20%
01827,3375,202379.0,59.9,5.4,11.9,14.4,80.03866538076994,60.93073593073592,75.7847533632287,88.1,77.57009345794394,75.77631034631659,0,High Performing,1.7538473513473263,Highest 20%
01830,26685,79784.0,30.4,7.7,47.8,17.1,25.803169322515284,29.004329004328998,65.47085201793722,52.2,73.36448598130842,44.57249358342936,3,Needs Improvement,-1.0771601738616405,Low 20%
01832,26065,81141.0,28.4,5.6,46.5,14.8,26.4035002344697,26.839826839826834,74.88789237668162,53.5,76.94704049844238,46.6831142937547,3,Needs Improvement,-0.8856713198154393,Low 20%
01833,8380,153565.0,53.6,1.6,46.1,18.2,58.44356358552836,54.112554112554115,92.82511210762331,53.900000000000006,71.65109034267913,64.64916088031319,0,High Performing,0.7443220066835012,Highest 20%
01834,6747,135521.0,45.5,2.6,56.3,20.6,50.46097627874466,45.34632034632034,88.34080717488789,43.7,67.91277258566979,57.151262849810806,1,Moderate-High,0.06406529613750317,High 20%
01835,14637,108275.0,40.0,3.5,45.9,13.3,38.40746409959211,39.39393939393939,84.30493273542601,54.1,79.2834890965732,55.0596863301254,1,Moderate-High,-0.12569574853772122,Middle 20%
01840,7092,34630.0,13.5,7.8,46.9,13.3,5.827235646472779,10.714285714285714,65.02242152466367,53.1,79.2834890965732,35.68821355477968,3,Needs Improvement,-1.8831982238954843,Lowest 20%
01841,52761,54525.0,14.6,10.3,54.2,10.0,14.62869732173667,11.904761904761903,53.81165919282511,45.8,84.42367601246106,34.998064246435774,3,Needs Improvement,-1.9458129322270359,Lowest 20%
01843,28444,72163.0,20.5,6.4,41.5,9.2,22.43167199016112,18.290043290043286,71.30044843049326,58.5,85.66978193146417,44.70749669929617,3,Needs Improvement,-1.0649118377093734,Lowest 20%
01844,53015,103292.0,30.5,6.3,46.8,17.0,36.20300652091205,29.112554112554108,71.74887892376681,53.2,73.5202492211838,48.670690865238285,3,Needs Improvement,-0.7053458079219248,Middle 20%
01845,31881,134319.0,60.7,3.4,43.6,15.5,49.92921669424266,61.79653679653679,84.75336322869957,56.39999999999999,75.85669781931465,63.74778080036624,0,High Performing,0.6625431073650593,High 20%
01850,16983,67581.0,18.5,7.9,54.6,10.7,20.40461507153538,16.125541125541126,64.57399103139014,45.4,83.33333333333333,39.46067058888049,3,Needs Improvement,-1.540937072536297,Lowest 20%
01851,32308,87962.0,32.0,5.0,41.4,10.6,29.42108103803718,30.735930735930733,77.57847533632287,58.599999999999994,83.48909657320873,50.62385766807742,3,Needs Improvement,-0.5281421677761319,Low 20%
01852,36700,77058.0,32.9,4.6,40.5,14.0,24.597198750674654,31.709956709956703,79.37219730941705,59.5,78.19314641744548,49.670542968785796,3,Needs Improvement,-0.6146329040887749,Lowest 20%
01854,28808,70397.0,29.6,5.5,36.8,13.1,21.650401252864512,28.138528138528134,75.33632286995515,63.2,79.59501557632399,48.1139984794716,3,Needs Improvement,-0.7558524605313731,Lowest 20%
01860,6707,116477.0,36.8,1.6,14.5,23.7,42.0359933109776,35.93073593073592,92.82511210762331,85.5,63.084112149532714,61.46511594690632,1,Moderate-High,0.45544532100191704,High 20%
01862,11703,131214.0,38.5,5.1,29.8,15.3,48.55557816688934,37.77056277056276,77.13004484304933,70.2,76.16822429906543,58.664366632879435,1,Moderate-High,0.201343637080212,High 20%
01863,9592,136284.0,48.6,3.0,35.5,18.8,50.798524168074955,48.701298701298704,86.54708520179372,64.5,70.7165109034268,62.15602384804484,1,Moderate-High,0.5181288536675693,High 20%
01864,15634,150820.0,55.5,4.2,67.9,14.3,57.22918749612904,56.16883116883117,81.16591928251121,32.099999999999994,77.72585669781932,58.77527419252423,0,High Performing,0.21140587204149439,Highest 20%
01867,25474,163407.0,65.0,3.0,21.6,20.6,62.797621680926554,66.45021645021644,86.54708520179372,78.4,67.91277258566979,72.09265383171147,0,High Performing,1.419642744507839,Highest 20%
01876,30962,126795.0,40.5,4.1,42.4,20.1,46.60063174100388,39.93506493506493,81.61434977578477,57.60000000000001,68.69158878504673,56.34595300267884,1,Moderate-High,-0.008997504310262595,High 20%
01879,12435,144167.0,49.8,3.7,44.2,13.7,54.28592916360676,49.99999999999999,83.40807174887892,55.8,78.66043613707164,61.77914025438463,1,Moderate-High,0.48393559141739295,Highest 20%
01880,27258,130419.0,57.1,4.5,37.1,19.2,48.20387361640757,57.9004329004329,79.82062780269058,62.9,70.09345794392523,62.07954798414075,1,Moderate-High,0.5111904798188026,High 20%
01886,24584,181523.0,73.0,3.8,36.7,14.3,70.81206147530105,75.10822510822511,82.95964125560538,63.3,77.72585669781932,73.50458556678454,0,High Performing,1.547742117653349,Highest 20%
01887,23195,161473.0,49.2,5.1,32.1,14.7,61.942028472584745,49.35064935064935,77.13004484304933,67.9,77.10280373831775,64.53945879825017,0,High Performing,0.7343691402693872,Highest 20%
01890,22862,218176.0,78.4,3.0,30.6,17.7,87.02718963732403,80.95238095238096,86.54708520179372,69.4,72.42990654205606,80.42730034199062,0,High Performing,2.175814567008109,Highest 20%
01901,1934,27561.0,38.7,7.6,39.7,24.2,2.6999407189814284,37.98701298701299,65.91928251121077,60.3,62.30529595015576,41.646124523756335,3,Needs Improvement,-1.3426588752681436,Lowest 20%
01902,51680,66755.0,20.4,6.0,47.7,14.0,20.039196255563123,18.181818181818176,73.09417040358744,52.300000000000004,78.19314641744548,42.45340233180736,3,Needs Improvement,-1.2694175289644811,Lowest 20%
01904,20103,100597.0,32.2,3.6,52.3,16.8,35.010750214561895,30.952380952380953,83.85650224215246,47.7,73.83177570093459,50.18526081025966,1,Moderate-High,-0.567934447497883,Middle 20%
01905,27188,84341.0,20.6,2.7,48.4,10.7,27.81916634961644,18.398268398268396,87.89237668161435,51.6,83.33333333333333,47.786167356627416,1,Moderate-High,-0.785595372522621,Low 20%
01906,28599,100819.0,31.4,3.6,37.9,21.7,35.1089620513002,30.086580086580085,83.85650224215246,62.1,66.1993769470405,52.11012367760462,1,Moderate-High,-0.39329871931574295,Middle 20%
01907,15279,127714.0,61.5,5.4,39.0,19.2,47.00719335344759,62.662337662337656,75.7847533632287,61.0,70.09345794392523,61.78367922098458,1,Moderate-High,0.4843473951623893,High 20%
01908,3328,111004.0,61.7,5.1,51.8,32.4,39.61476185841569,62.878787878787875,77.13004484304933,48.2,49.532710280373834,55.642667430948144,2,Moderate-Low,-0.0728040175028579,Middle 20%
01913,17277,100599.0,42.5,3.9,53.7,18.0,35.01163500588386,42.099567099567096,82.51121076233184,46.3,71.96261682242991,52.236304361072094,1,Moderate-High,-0.38185081000558146,Middle 20%
01915,41656,102347.0,51.4,3.7,43.4,18.1,35.784942621282774,51.73160173160173,83.40807174887892,56.60000000000001,71.80685358255452,57.06143579625236,1,Moderate-High,0.05591561795794911,Middle 20%
01921,8229,190526.0,69.2,3.1,22.0,20.6,74.79494961113421,70.995670995671,86.09865470852017,78.0,67.91277258566979,76.05866335197233,0,High Performing,1.779464201037569,Highest 20%
01922,3791,179896.0,49.7,0.8,52.1,26.6,70.09228373488114,49.891774891774894,96.41255605381166,47.9,58.56697819314641,64.71522368674098,0,High Performing,0.7503156421273534,Highest 20%
01923,27778,117072.0,47.0,5.6,44.2,22.2,42.299218729262705,46.96969696969697,74.88789237668162,55.8,65.42056074766354,54.996863474842606,1,Moderate-High,-0.13139543513094085,High 20%
01929,3605,151509.0,68.5,1.1,36.5,13.8,57.53399810654657,70.23809523809524,95.06726457399103,63.5,78.50467289719627,71.5069435406783,0,High Performing,1.3665034040833235,Highest 20%
01930,29862,87898.0,38.8,6.4,49.8,25.5,29.39276771573424,38.09523809523809,71.30044843049326,50.2,60.280373831775705,47.200128522019305,3,Needs Improvement,-0.8387645204972851,Low 20%
01938,13820,124405.0,57.5,2.8,45.2,22.6,45.54330611125366,58.33333333333333,87.4439461883408,54.79999999999999,64.797507788162,60.89769987763111,1,Moderate-High,0.4039657480301527,High 20%
01940,13183,171044.0,61.2,3.4,60.8,18.8,66.17619734385644,62.33766233766234,84.75336322869957,39.2,70.7165109034268,63.9907886564623,0,High Performing,0.684590316349797,Highest 20%
01944,5368,197875.0,84.0,8.9,33.3,25.5,78.0461153237009,87.01298701298701,60.0896860986547,66.7,60.280373831775705,72.65075018708049,0,High Performing,1.4702767741154144,Highest 20%
01945,20390,164325.0,76.8,1.9,40.0,22.8,63.203740897709274,79.2207792207792,91.4798206278027,60.0,64.48598130841123,72.35069228602379,0,High Performing,1.4430536243852101,Highest 20%
01949,9727,171458.0,41.6,2.9,36.0,18.5,66.35934914750356,41.12554112554112,86.99551569506727,64.0,71.18380062305296,64.18870576957991,1,Moderate-High,0.7025466080708148,Highest 20%
01950,18444,144259.0,65.9,5.8,34.1,22.9,54.32662956441723,67.42424242424242,73.99103139013454,65.9,64.33021806853583,64.8489460820454,0,High Performing,0.7624477832135692,Highest 20%
01951,2938,175779.0,60.6,3.0,34.7,24.4,68.27094079861264,61.68831168831168,86.54708520179372,65.3,61.99376947040499,69.05860710913034,0,High Performing,1.1443748447912006,Highest 20%
01952,9217,102521.0,43.9,7.0,47.8,24.3,35.86191946629388,43.61471861471861,68.60986547085201,52.2,62.149532710280376,50.24608588545156,3,Needs Improvement,-0.562416012144344,Middle 20%
01960,53961,95173.0,33.7,4.9,51.3,24.2,32.611196149388164,32.57575757575758,78.0269058295964,48.7,62.30529595015576,47.872649192221296,1,Moderate-High,-0.7777491936650606,Low 20%
01966,6977,93227.0,57.2,9.1,50.8,39.8,31.750294193114552,58.00865800865801,59.19282511210763,49.2,38.00623052959502,47.91892612582417,2,Moderate-Low,-0.7735506576888733,Low 20%
01969,6214,117177.0,51.2,3.3,31.9,21.0,42.34567027366596,51.515151515151516,85.20179372197309,68.1,67.28971962616822,60.854536154215815,1,Moderate-High,0.40004966216369287,High 20%
01970,44115,85189.0,49.7,5.2,44.9,16.4,28.19431787013033,49.891774891774894,76.68161434977578,55.1,74.45482866043615,53.323328926475085,1,Moderate-High,-0.2832290693343248,Low 20%
01982,7646,127137.0,68.6,2.4,67.0,20.1,46.75193105706019,70.34632034632034,89.23766816143498,33.0,68.69158878504673,60.5912553616368,0,High Performing,0.3761631642170483,High 20%
01983,6535,176698.0,73.0,0.7,27.4,21.9,68.67750241105635,75.10822510822511,96.8609865470852,72.6,65.88785046728972,76.42741423596638,0,High Performing,1.8129196124523752,Highest 20%
01984,4930,187652.0,69.9,2.0,31.7,14.2,73.52350448146805,71.75324675324676,91.03139013452915,68.3,77.88161993769471,75.973627829354,0,High Performing,1.7717492408366462,Highest 20%
01985,4536,189048.0,66.6,2.9,18.9,23.5,74.1410888242008,68.18181818181816,86.99551569506727,81.1,63.39563862928349,75.53939375344655,0,High Performing,1.7323527802710184,Highest 20%
02019,17160,120966.0,40.0,6.8,59.2,14.6,44.021907433131894,39.39393939393939,69.50672645739911,40.8,77.25856697819314,50.64116369606696,3,Needs Improvement,-0.5265720555093486,High 20%
02021,24459,128341.0,65.5,4.0,49.1,19.6,47.284575432884154,66.991341991342,82.0627802690583,50.9,69.47040498442367,62.10857590831057,0,High Performing,0.5138240766121183,High 20%
02025,8358,187060.0,72.5,3.5,32.0,17.9,73.2616062501659,74.56709956709958,84.30493273542601,68.0,72.11838006230529,74.6300010076321,0,High Performing,1.6498469212495297,Highest 20%
02026,25109,124375.0,55.1,3.6,43.4,20.3,45.53003424142416,55.73593073593073,83.85650224215246,56.60000000000001,68.38006230529595,60.24579792329881,1,Moderate-High,0.3448210814517935,High 20%
02032,4914,180100.0,63.6,5.8,34.9,14.3,70.18253244972173,64.93506493506493,73.99103139013454,65.1,77.72585669781932,69.37019129400551,0,High Performing,1.1726437318578256,Highest 20%
02035,18516,108559.0,58.3,6.5,48.6,17.2,38.53310446731138,59.19913419913419,70.85201793721974,51.4,73.20872274143302,56.20433552819865,1,Moderate-High,-0.02184593689147662,Middle 20%
02038,33067,142788.0,56.4,5.1,40.2,14.0,53.67586554711071,57.14285714285714,77.13004484304933,59.8,78.19314641744548,62.91000428284637,0,High Performing,0.5865347253275454,Highest 20%
02043,24185,181017.0,75.3,2.6,54.1,24.9,70.58820927084348,77.59740259740259,88.34080717488789,45.9,61.21495327102804,70.0160597291419,0,High Performing,1.2312409994312197,Highest 20%
02045,10098,127112.0,51.7,4.4,48.1,24.9,46.74087116553561,52.056277056277054,80.26905829596411,51.9,61.21495327102804,57.254594041748796,1,Moderate-High,0.07344015512312534,High 20%
02048,23855,131409.0,51.5,3.2,25.7,14.5,48.641845320781094,51.83982683982683,85.65022421524664,74.3,77.41433021806854,64.85189590500816,1,Moderate-High,0.762715409801338,High 20%
02050,25903,125436.0,52.8,3.0,51.3,20.0,45.9994160377275,53.246753246753244,86.54708520179372,48.7,68.84735202492212,58.74569456397114,1,Moderate-High,0.20872222113868968,High 20%
02052,12923,214801.0,76.3,3.8,64.2,14.2,85.53410428150521,78.67965367965368,82.95964125560538,35.8,77.88161993769471,72.59352973518025,0,High Performing,1.4650853729750868,Highest 20%
02053,13251,174357.0,61.9,4.1,39.5,14.6,67.64185416869431,63.095238095238095,81.61434977578477,60.5,77.25856697819314,68.83299971895937,0,High Performing,1.12390631607979,Highest 20%
02054,8699,149021.0,50.7,3.8,49.7,23.3,56.43331770201998,50.97402597402597,82.95964125560538,50.3,63.70716510903427,59.87448068103599,1,Moderate-High,0.31113283379049633,Highest 20%
02056,11556,197379.0,58.5,4.7,42.2,13.3,77.82668707585316,59.41558441558441,78.9237668161435,57.8,79.2834890965732,69.58367014574542,0,High Performing,1.1920118828869475,Highest 20%
02061,11309,182637.0,65.3,2.4,49.7,15.4,71.30489024163651,66.77489177489177,89.23766816143498,50.3,76.01246105919004,70.02872524233807,0,High Performing,1.2323900948589186,Highest 20%
02062,31380,97110.0,53.1,3.5,42.6,18.7,33.46811654471293,53.57142857142857,84.30493273542601,57.4,70.87227414330218,57.188100240450794,1,Moderate-High,0.06740741709992672,Middle 20%
02066,18895,131889.0,67.0,3.6,39.4,22.5,48.85419523805311,68.61471861471861,83.85650224215246,60.6,64.95327102803739,64.75385601442717,0,High Performing,0.7538206111260822,High 20%
02067,18478,183724.0,76.0,2.9,47.9,17.5,71.78577432512542,78.35497835497836,86.99551569506727,52.1,72.74143302180686,72.6284346112201,0,High Performing,1.468252163995755,Highest 20%
02071,1677,207878.0,75.0,4.3,0.0,5.9,82.47139912051743,77.27272727272727,80.71748878923766,100.0,90.80996884735202,85.1605262408939,0,High Performing,2.6052427436998284,Highest 20%
02072,29074,104164.0,41.0,5.0,55.1,19.4,36.58877553728953,40.476190476190474,77.57847533632287,44.9,69.78193146417446,50.74012971705202,1,Moderate-High,-0.5175932324289002,Middle 20%
02081,19703,150233.0,61.3,5.1,35.6,17.8,56.9695012431318,62.445887445887436,77.13004484304933,64.4,72.27414330218069,65.38727047108276,0,High Performing,0.8112879750384638,Highest 20%
02090,16213,205000.0,71.0,1.8,52.7,18.3,81.19818440820733,72.94372294372295,91.92825112107623,47.3,71.49532710280374,73.53065977247819,0,High Performing,1.5501077344332923,Highest 20%
02093,12305,147930.0,53.7,6.2,35.5,21.1,55.95066403588713,54.220779220779214,72.19730941704037,64.5,67.13395638629284,61.595718336203944,1,Moderate-High,0.46729439541872325,Highest 20%
02108,4178,212664.0,77.3,6.3,29.2,17.9,84.58870475398376,79.76190476190476,71.74887892376681,70.8,72.11838006230529,76.80926616995603,0,High Performing,1.8475636339467598,Highest 20%
02109,3714,177500.0,87.7,1.7,32.6,12.8,69.032303731165,91.01731601731602,92.37668161434978,67.4,80.06230529595017,79.97397178958522,0,High Performing,2.134685734820562,Highest 20%
02110,2178,132239.0,85.5,11.7,51.6,36.3,49.00903371939728,88.63636363636364,47.53363228699552,48.4,43.45794392523365,57.9438701888627,2,Moderate-Low,0.13597564474782287,High 20%
02111,8067,70865.0,56.9,6.1,43.1,16.8,21.857442422204723,57.683982683982684,72.6457399103139,56.89999999999999,73.83177570093459,53.17768182870309,3,Needs Improvement,-0.2964430948155846,Lowest 20%
02113,6522,110321.0,79.9,2.2,34.1,11.0,39.31260562196406,82.57575757575758,90.13452914798206,65.9,82.86604361370716,69.96560099039753,0,High Performing,1.226663063655499,Middle 20%
02114,13853,135057.0,83.6,3.9,35.4,13.5,50.255704692048376,86.58008658008657,82.51121076233184,64.6,78.97196261682244,71.52838623218234,0,High Performing,1.368448820615858,High 20%
02115,28621,53398.0,67.2,8.0,50.2,9.5,14.130117411808424,68.83116883116884,64.12556053811659,49.8,85.202492211838,52.045682889551436,3,Needs Improvement,-0.39914519499835677,Lowest 20%
02116,22040,127309.0,76.9,3.7,36.4,16.6,46.82802311074933,79.32900432900433,83.40807174887892,63.6,74.14330218068535,68.35520142778273,0,High Performing,1.0805574344948343,High 20%
02118,28522,90142.0,58.2,7.9,40.1,13.6,30.3855035789809,59.09090909090909,64.57399103139014,59.9,78.81619937694704,55.145521311445236,3,Needs Improvement,-0.11790825638927233,Low 20%
02119,26851,43255.0,29.8,8.3,48.9,15.6,9.642898222454233,28.354978354978357,62.78026905829596,51.1,75.70093457943925,39.84561641396127,3,Needs Improvement,-1.5060123536827494,Lowest 20%
02120,15248,61472.0,44.2,9.5,44.5,7.0,17.702019978588048,43.93939393939394,57.399103139013455,55.50000000000001,89.09657320872275,46.899831428170465,3,Needs Improvement,-0.8660093713097531,Lowest 20%
02121,28298,38565.0,20.5,9.6,50.2,12.4,7.568062572442289,18.290043290043286,56.95067264573991,49.8,80.68535825545172,35.88319682031455,3,Needs Improvement,-1.8655081093747643,Lowest 20%
02122,23471,82945.0,37.5,8.0,43.4,13.5,27.20158200688368,36.688311688311686,64.12556053811659,56.60000000000001,78.97196261682244,48.01478179310441,3,Needs Improvement,-0.7648540255599781,Low 20%
02124,55897,79168.0,31.1,7.8,46.8,13.2,25.53065359534954,29.761904761904763,65.02242152466367,53.2,79.43925233644859,45.41154912789118,3,Needs Improvement,-1.0010357504140293,Low 20%
02125,33069,71810.0,41.8,7.0,44.3,12.0,22.275506321833998,41.34199134199134,68.60986547085201,55.7,81.30841121495327,48.897188631622065,3,Needs Improvement,-0.6847964986515875,Lowest 20%
02126,25313,67206.0,24.3,10.5,56.2,15.1,20.23871669866662,22.4025974025974,52.91479820627802,43.8,76.4797507788162,37.651263244453226,3,Needs Improvement,-1.7050979457771123,Lowest 20%
02127,36646,156373.0,68.7,4.1,24.5,9.8,59.68581060156962,70.45454545454545,81.61434977578477,75.5,84.73520249221184,72.43147921840692,0,High Performing,1.4503831256206876,Highest 20%
02128,44124,92079.0,38.2,7.3,35.9,8.0,31.242423974305662,37.44588744588744,67.26457399103138,64.1,87.53894080996885,52.19888673425144,3,Needs Improvement,-0.38524557366253015,Low 20%
02129,19994,157192.0,71.4,2.5,28.8,13.2,60.04813264791499,73.37662337662339,88.78923766816143,71.2,79.43925233644859,73.29796177341174,0,High Performing,1.5289959008565197,Highest 20%
02130,41109,130533.0,72.6,3.2,36.6,13.2,48.25430672175967,74.67532467532467,85.65022421524664,63.4,79.43925233644859,68.48637792596527,0,High Performing,1.092458595699159,High 20%
02131,31564,109237.0,51.9,5.3,35.4,14.5,38.833048725458106,52.27272727272727,76.23318385650224,64.6,77.41433021806854,58.68451379265365,1,Moderate-High,0.2031715147839491,Middle 20%
02132,27069,139545.0,64.2,3.8,35.7,20.0,52.24117641854169,65.58441558441558,82.95964125560538,64.3,68.84735202492212,65.79306145435261,0,High Performing,0.8481038984246453,High 20%
02134,17637,75317.0,76.2,5.3,46.4,6.5,23.82698790490263,78.57142857142858,76.23318385650224,53.6,89.8753894080997,60.553779831193225,1,Moderate-High,0.3727631471773657,Lowest 20%
